start_index,entry,sl,tp,type,order,reward,risk,commision,lot,entry_index,entry_date,res,end_index,RR,R1,end_date
1345,1839.13,1833.13,1845.13,market,buy,6.0,6.0,0.16,0.01,1345,2023-01-03 21:26:00,No res,1345,1.0,6.0,2023-01-03 21:26:00
1346,1839.047,1833.047,1845.047,market,buy,6.0,6.0,0.16,0.01,1346,2023-01-03 21:27:00,No res,1346,1.0,6.0,2023-01-03 21:27:00
1351,1839.26,1833.26,1845.26,market,buy,6.0,6.0,0.16,0.01,1351,2023-01-03 21:32:00,No res,1351,1.0,6.0,2023-01-03 21:32:00
1352,1839.343,1833.343,1845.343,market,buy,6.0,6.0,0.16,0.01,1352,2023-01-03 21:33:00,No res,1352,1.0,6.0,2023-01-03 21:33:00
1353,1839.38,1833.38,1845.38,market,buy,6.0,6.0,0.16,0.01,1353,2023-01-03 21:34:00,No res,1353,1.0,6.0,2023-01-03 21:34:00
1356,1839.104,1833.104,1845.104,market,buy,6.0,6.0,0.16,0.01,1356,2023-01-03 21:37:00,No res,1356,1.0,6.0,2023-01-03 21:37:00
1358,1839.108,1833.108,1845.108,market,buy,6.0,6.0,0.16,0.01,1358,2023-01-03 21:39:00,No res,1358,1.0,6.0,2023-01-03 21:39:00
1361,1839.299,1833.299,1845.299,market,buy,6.0,6.0,0.16,0.01,1361,2023-01-03 21:42:00,No res,1361,1.0,6.0,2023-01-03 21:42:00
1365,1839.457,1833.457,1845.457,market,buy,6.0,6.0,0.16,0.01,1365,2023-01-03 21:46:00,No res,1365,1.0,6.0,2023-01-03 21:46:00
1366,1839.455,1833.455,1845.455,market,buy,6.0,6.0,0.16,0.01,1366,2023-01-03 21:47:00,No res,1366,1.0,6.0,2023-01-03 21:47:00
1369,1839.579,1833.579,1845.579,market,buy,6.0,6.0,0.16,0.01,1369,2023-01-03 21:50:00,No res,1369,1.0,6.0,2023-01-03 21:50:00
1370,1839.592,1833.592,1845.592,market,buy,6.0,6.0,0.16,0.01,1370,2023-01-03 21:51:00,No res,1370,1.0,6.0,2023-01-03 21:51:00
1371,1839.501,1833.501,1845.501,market,buy,6.0,6.0,0.16,0.01,1371,2023-01-03 21:52:00,No res,1371,1.0,6.0,2023-01-03 21:52:00
1372,1839.361,1833.361,1845.361,market,buy,6.0,6.0,0.16,0.01,1372,2023-01-03 21:53:00,No res,1372,1.0,6.0,2023-01-03 21:53:00
1224,1837.2,1831.2,1843.2,market,buy,6.0,6.0,0.16,0.01,1224,2023-01-03 19:25:00,Win,1546,1.0,6.0,2023-01-04 01:50:00
1219,1838.087,1832.087,1844.087,market,buy,6.0,6.0,0.16,0.01,1219,2023-01-03 19:20:00,Win,1551,1.0,6.0,2023-01-04 01:55:00
1323,1837.874,1831.874,1843.874,market,buy,6.0,6.0,0.16,0.01,1323,2023-01-03 21:04:00,Win,1551,1.0,6.0,2023-01-04 01:55:00
1328,1838.279,1832.279,1844.279,market,buy,6.0,6.0,0.16,0.01,1328,2023-01-03 21:09:00,Win,1552,1.0,6.0,2023-01-04 01:56:00
1329,1838.209,1832.209,1844.209,market,buy,6.0,6.0,0.16,0.01,1329,2023-01-03 21:10:00,Win,1552,1.0,6.0,2023-01-04 01:56:00
1331,1838.371,1832.371,1844.371,market,buy,6.0,6.0,0.16,0.01,1331,2023-01-03 21:12:00,Win,1552,1.0,6.0,2023-01-04 01:56:00
