start_index,entry,sl,tp,type,order,reward,risk,commision,lot,entry_index,entry_date,res,end_index,RR,R1,end_date
3968,2634.487,2628.487,2640.487,market,buy,6.0,6.0,0.16,0.01,3968,2025-01-06 20:25:00,Win,4224,1.0,6.0,2025-01-07 01:48:00
3969,2634.514,2628.514,2640.514,market,buy,6.0,6.0,0.16,0.01,3969,2025-01-06 20:26:00,Win,4225,1.0,6.0,2025-01-07 01:49:00
4014,2636.027,2630.027,2642.027,market,buy,6.0,6.0,0.16,0.01,4014,2025-01-06 21:11:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4015,2635.986,2629.986,2641.986,market,buy,6.0,6.0,0.16,0.01,4015,2025-01-06 21:12:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4016,2635.941,2629.941,2641.941,market,buy,6.0,6.0,0.16,0.01,4016,2025-01-06 21:13:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4017,2636.154,2630.154,2642.154,market,buy,6.0,6.0,0.16,0.01,4017,2025-01-06 21:14:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4018,2636.232,2630.232,2642.232,market,buy,6.0,6.0,0.16,0.01,4018,2025-01-06 21:15:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4019,2636.084,2630.084,2642.084,market,buy,6.0,6.0,0.16,0.01,4019,2025-01-06 21:16:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4020,2636.567,2630.567,2642.567,market,buy,6.0,6.0,0.16,0.01,4020,2025-01-06 21:17:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4023,2636.685,2630.685,2642.685,market,buy,6.0,6.0,0.16,0.01,4023,2025-01-06 21:20:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4024,2636.645,2630.645,2642.645,market,buy,6.0,6.0,0.16,0.01,4024,2025-01-06 21:21:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4025,2636.716,2630.716,2642.716,market,buy,6.0,6.0,0.16,0.01,4025,2025-01-06 21:22:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4026,2636.553,2630.553,2642.553,market,buy,6.0,6.0,0.16,0.01,4026,2025-01-06 21:23:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4027,2636.787,2630.787,2642.787,market,buy,6.0,6.0,0.16,0.01,4027,2025-01-06 21:24:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4028,2636.679,2630.679,2642.679,market,buy,6.0,6.0,0.16,0.01,4028,2025-01-06 21:25:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4029,2636.619,2630.619,2642.619,market,buy,6.0,6.0,0.16,0.01,4029,2025-01-06 21:26:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4030,2636.805,2630.805,2642.805,market,buy,6.0,6.0,0.16,0.01,4030,2025-01-06 21:27:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4031,2636.873,2630.873,2642.873,market,buy,6.0,6.0,0.16,0.01,4031,2025-01-06 21:28:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4032,2636.779,2630.779,2642.779,market,buy,6.0,6.0,0.16,0.01,4032,2025-01-06 21:29:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4033,2636.769,2630.769,2642.769,market,buy,6.0,6.0,0.16,0.01,4033,2025-01-06 21:30:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4036,2636.537,2630.537,2642.537,market,buy,6.0,6.0,0.16,0.01,4036,2025-01-06 21:33:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4038,2636.703,2630.703,2642.703,market,buy,6.0,6.0,0.16,0.01,4038,2025-01-06 21:35:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4040,2636.551,2630.551,2642.551,market,buy,6.0,6.0,0.16,0.01,4040,2025-01-06 21:37:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4046,2636.139,2630.139,2642.139,market,buy,6.0,6.0,0.16,0.01,4046,2025-01-06 21:43:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4047,2636.047,2630.047,2642.047,market,buy,6.0,6.0,0.16,0.01,4047,2025-01-06 21:44:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4049,2636.232,2630.232,2642.232,market,buy,6.0,6.0,0.16,0.01,4049,2025-01-06 21:46:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4052,2636.063,2630.063,2642.063,market,buy,6.0,6.0,0.16,0.01,4052,2025-01-06 21:49:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4053,2636.037,2630.037,2642.037,market,buy,6.0,6.0,0.16,0.01,4053,2025-01-06 21:50:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4057,2635.896,2629.896,2641.896,market,buy,6.0,6.0,0.16,0.01,4057,2025-01-06 21:54:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4059,2635.768,2629.768,2641.768,market,buy,6.0,6.0,0.16,0.01,4059,2025-01-06 21:56:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
4061,2635.919,2629.919,2641.919,market,buy,6.0,6.0,0.16,0.01,4061,2025-01-06 23:05:00,Win,4438,1.0,6.0,2025-01-07 05:22:00
5428,2647.924,2641.924,2653.924,market,buy,12.0,12.0,0.32,0.02,5428,2025-01-07 21:52:00,Win,5922,1.0,6.0,2025-01-08 07:10:00
5429,2647.938,2641.938,2653.938,market,buy,12.0,12.0,0.32,0.02,5429,2025-01-07 21:53:00,Win,5922,1.0,6.0,2025-01-08 07:10:00
5379,2650.031,2644.031,2656.031,market,buy,12.0,12.0,0.32,0.02,5379,2025-01-07 21:03:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5389,2650.116,2644.116,2656.116,market,buy,12.0,12.0,0.32,0.02,5389,2025-01-07 21:13:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5398,2650.101,2644.101,2656.101,market,buy,12.0,12.0,0.32,0.02,5398,2025-01-07 21:22:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5401,2649.878,2643.878,2655.878,market,buy,12.0,12.0,0.32,0.02,5401,2025-01-07 21:25:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5403,2650.157,2644.157,2656.157,market,buy,12.0,12.0,0.32,0.02,5403,2025-01-07 21:27:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5404,2650.104,2644.104,2656.104,market,buy,12.0,12.0,0.32,0.02,5404,2025-01-07 21:28:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5405,2650.018,2644.018,2656.018,market,buy,12.0,12.0,0.32,0.02,5405,2025-01-07 21:29:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5407,2650.015,2644.015,2656.015,market,buy,12.0,12.0,0.32,0.02,5407,2025-01-07 21:31:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5408,2650.132,2644.132,2656.132,market,buy,12.0,12.0,0.32,0.02,5408,2025-01-07 21:32:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5410,2650.075,2644.075,2656.075,market,buy,12.0,12.0,0.32,0.02,5410,2025-01-07 21:34:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5411,2650.07,2644.07,2656.07,market,buy,12.0,12.0,0.32,0.02,5411,2025-01-07 21:35:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5412,2650.067,2644.067,2656.067,market,buy,12.0,12.0,0.32,0.02,5412,2025-01-07 21:36:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5414,2649.583,2643.583,2655.583,market,buy,12.0,12.0,0.32,0.02,5414,2025-01-07 21:38:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5416,2649.586,2643.586,2655.586,market,buy,12.0,12.0,0.32,0.02,5416,2025-01-07 21:40:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5418,2649.633,2643.633,2655.633,market,buy,12.0,12.0,0.32,0.02,5418,2025-01-07 21:42:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5420,2649.553,2643.553,2655.553,market,buy,12.0,12.0,0.32,0.02,5420,2025-01-07 21:44:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5421,2649.581,2643.581,2655.581,market,buy,12.0,12.0,0.32,0.02,5421,2025-01-07 21:45:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5426,2649.676,2643.676,2655.676,market,buy,12.0,12.0,0.32,0.02,5426,2025-01-07 21:50:00,Win,6273,1.0,6.0,2025-01-08 13:01:00
5385,2650.253,2644.253,2656.253,market,buy,12.0,12.0,0.32,0.02,5385,2025-01-07 21:09:00,Win,6274,1.0,6.0,2025-01-08 13:02:00
6675,2657.649,2651.649,2663.649,market,buy,18.0,18.0,0.48,0.03,6675,2025-01-08 19:51:00,Win,6738,1.0,6.0,2025-01-08 20:54:00
7757,2674.425,2668.425,2680.425,market,buy,18.0,18.0,0.48,0.03,7757,2025-01-09 14:58:00,Lose,7817,1.0,6.0,2025-01-09 15:58:00
7781,2671.153,2665.153,2677.153,market,buy,18.0,18.0,0.48,0.03,7781,2025-01-09 15:22:00,Lose,7884,1.0,6.0,2025-01-09 17:05:00
7838,2670.181,2664.181,2676.181,market,buy,18.0,18.0,0.48,0.03,7838,2025-01-09 16:19:00,Lose,7886,1.0,6.0,2025-01-09 17:07:00
7866,2669.502,2663.502,2675.502,market,buy,18.0,18.0,0.48,0.03,7866,2025-01-09 16:47:00,Lose,7886,1.0,6.0,2025-01-09 17:07:00
7920,2663.445,2657.445,2669.445,market,buy,12.0,12.0,0.32,0.02,7920,2025-01-09 17:41:00,Win,7955,1.0,6.0,2025-01-09 18:16:00
7850,2667.881,2661.881,2673.881,market,buy,18.0,18.0,0.48,0.03,7850,2025-01-09 16:31:00,Win,8379,1.0,6.0,2025-01-10 02:23:00
7822,2668.337,2662.337,2674.337,market,buy,18.0,18.0,0.48,0.03,7822,2025-01-09 16:03:00,Win,8386,1.0,6.0,2025-01-10 02:30:00
8133,2669.057,2663.057,2675.057,market,buy,18.0,18.0,0.48,0.03,8133,2025-01-09 21:14:00,Win,8577,1.0,6.0,2025-01-10 05:41:00
8007,2669.337,2663.337,2675.337,market,buy,18.0,18.0,0.48,0.03,8007,2025-01-09 19:08:00,Win,8578,1.0,6.0,2025-01-10 05:42:00
8123,2669.339,2663.339,2675.339,market,buy,18.0,18.0,0.48,0.03,8123,2025-01-09 21:04:00,Win,8578,1.0,6.0,2025-01-10 05:42:00
8131,2669.106,2663.106,2675.106,market,buy,18.0,18.0,0.48,0.03,8131,2025-01-09 21:12:00,Win,8578,1.0,6.0,2025-01-10 05:42:00
8024,2669.871,2663.871,2675.871,market,buy,18.0,18.0,0.48,0.03,8024,2025-01-09 19:25:00,Win,8580,1.0,6.0,2025-01-10 05:44:00
8025,2669.574,2663.574,2675.574,market,buy,18.0,18.0,0.48,0.03,8025,2025-01-09 19:26:00,Win,8580,1.0,6.0,2025-01-10 05:44:00
8136,2669.569,2663.569,2675.569,market,buy,18.0,18.0,0.48,0.03,8136,2025-01-09 21:17:00,Win,8580,1.0,6.0,2025-01-10 05:44:00
8093,2670.295,2664.295,2676.295,market,buy,18.0,18.0,0.48,0.03,8093,2025-01-09 20:34:00,Win,8629,1.0,6.0,2025-01-10 06:33:00
8003,2670.985,2664.985,2676.985,market,buy,18.0,18.0,0.48,0.03,8003,2025-01-09 19:04:00,Win,8638,1.0,6.0,2025-01-10 06:42:00
9324,2694.022,2688.022,2700.022,market,buy,18.0,18.0,0.48,0.03,9324,2025-01-10 18:08:00,Lose,9343,1.0,6.0,2025-01-10 18:27:00
9382,2685.027,2679.027,2691.027,market,buy,18.0,18.0,0.48,0.03,9382,2025-01-10 19:06:00,Win,9496,1.0,6.0,2025-01-10 21:00:00
9395,2686.613,2680.613,2692.613,market,buy,18.0,18.0,0.48,0.03,9395,2025-01-10 19:19:00,Win,9499,1.0,6.0,2025-01-10 21:03:00
9435,2686.524,2680.524,2692.524,market,buy,18.0,18.0,0.48,0.03,9435,2025-01-10 19:59:00,Win,9499,1.0,6.0,2025-01-10 21:03:00
9505,2692.839,2686.839,2698.839,market,buy,18.0,18.0,0.48,0.03,9505,2025-01-10 21:09:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9506,2692.906,2686.906,2698.906,market,buy,18.0,18.0,0.48,0.03,9506,2025-01-10 21:10:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9507,2693.174,2687.174,2699.174,market,buy,18.0,18.0,0.48,0.03,9507,2025-01-10 21:11:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9508,2693.309,2687.309,2699.309,market,buy,18.0,18.0,0.48,0.03,9508,2025-01-10 21:12:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9509,2693.059,2687.059,2699.059,market,buy,18.0,18.0,0.48,0.03,9509,2025-01-10 21:13:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9510,2692.83,2686.83,2698.83,market,buy,18.0,18.0,0.48,0.03,9510,2025-01-10 21:14:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9511,2692.773,2686.773,2698.773,market,buy,18.0,18.0,0.48,0.03,9511,2025-01-10 21:15:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9512,2692.825,2686.825,2698.825,market,buy,18.0,18.0,0.48,0.03,9512,2025-01-10 21:16:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9513,2692.958,2686.958,2698.958,market,buy,18.0,18.0,0.48,0.03,9513,2025-01-10 21:17:00,Lose,9672,1.0,6.0,2025-01-13 01:03:00
9516,2692.686,2686.686,2698.686,market,buy,18.0,18.0,0.48,0.03,9516,2025-01-10 21:20:00,Lose,9674,1.0,6.0,2025-01-13 01:05:00
9519,2691.672,2685.672,2697.672,market,buy,18.0,18.0,0.48,0.03,9519,2025-01-10 21:23:00,Lose,9675,1.0,6.0,2025-01-13 01:06:00
9520,2691.535,2685.535,2697.535,market,buy,18.0,18.0,0.48,0.03,9520,2025-01-10 21:24:00,Lose,9676,1.0,6.0,2025-01-13 01:07:00
9521,2691.432,2685.432,2697.432,market,buy,18.0,18.0,0.48,0.03,9521,2025-01-10 21:25:00,Lose,9676,1.0,6.0,2025-01-13 01:07:00
9522,2691.281,2685.281,2697.281,market,buy,18.0,18.0,0.48,0.03,9522,2025-01-10 21:26:00,Lose,9676,1.0,6.0,2025-01-13 01:07:00
9523,2691.448,2685.448,2697.448,market,buy,18.0,18.0,0.48,0.03,9523,2025-01-10 21:27:00,Lose,9676,1.0,6.0,2025-01-13 01:07:00
9526,2690.778,2684.778,2696.778,market,buy,18.0,18.0,0.48,0.03,9526,2025-01-10 21:30:00,Lose,9676,1.0,6.0,2025-01-13 01:07:00
9497,2690.612,2684.612,2696.612,market,buy,18.0,18.0,0.48,0.03,9497,2025-01-10 21:01:00,Lose,9678,1.0,6.0,2025-01-13 01:09:00
9528,2690.669,2684.669,2696.669,market,buy,18.0,18.0,0.48,0.03,9528,2025-01-10 21:32:00,Lose,9678,1.0,6.0,2025-01-13 01:09:00
9456,2689.276,2683.276,2695.276,market,buy,18.0,18.0,0.48,0.03,9456,2025-01-10 20:20:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9459,2689.242,2683.242,2695.242,market,buy,18.0,18.0,0.48,0.03,9459,2025-01-10 20:23:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9460,2689.267,2683.267,2695.267,market,buy,18.0,18.0,0.48,0.03,9460,2025-01-10 20:24:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9466,2689.685,2683.685,2695.685,market,buy,18.0,18.0,0.48,0.03,9466,2025-01-10 20:30:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9467,2689.451,2683.451,2695.451,market,buy,18.0,18.0,0.48,0.03,9467,2025-01-10 20:31:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9483,2689.457,2683.457,2695.457,market,buy,18.0,18.0,0.48,0.03,9483,2025-01-10 20:47:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9525,2690.121,2684.121,2696.121,market,buy,18.0,18.0,0.48,0.03,9525,2025-01-10 21:29:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9531,2689.97,2683.97,2695.97,market,buy,18.0,18.0,0.48,0.03,9531,2025-01-10 21:35:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9532,2689.26,2683.26,2695.26,market,buy,18.0,18.0,0.48,0.03,9532,2025-01-10 21:36:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9545,2689.996,2683.996,2695.996,market,buy,18.0,18.0,0.48,0.03,9545,2025-01-10 21:49:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9550,2689.953,2683.953,2695.953,market,buy,18.0,18.0,0.48,0.03,9550,2025-01-10 21:54:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9551,2689.343,2683.343,2695.343,market,buy,18.0,18.0,0.48,0.03,9551,2025-01-10 21:55:00,Lose,9679,1.0,6.0,2025-01-13 01:10:00
9450,2688.245,2682.245,2694.245,market,buy,18.0,18.0,0.48,0.03,9450,2025-01-10 20:14:00,Lose,9681,1.0,6.0,2025-01-13 01:12:00
9462,2688.951,2682.951,2694.951,market,buy,18.0,18.0,0.48,0.03,9462,2025-01-10 20:26:00,Lose,9681,1.0,6.0,2025-01-13 01:12:00
9361,2688.053,2682.053,2694.053,market,buy,18.0,18.0,0.48,0.03,9361,2025-01-10 18:45:00,Lose,9682,1.0,6.0,2025-01-13 01:13:00
10755,2657.117,2651.117,2663.117,market,buy,6.0,6.0,0.16,0.01,10755,2025-01-13 19:06:00,Win,10902,1.0,6.0,2025-01-13 21:33:00
10781,2658.481,2652.481,2664.481,market,buy,6.0,6.0,0.16,0.01,10781,2025-01-13 19:32:00,Win,10932,1.0,6.0,2025-01-13 23:06:00
10796,2659.013,2653.013,2665.013,market,buy,6.0,6.0,0.16,0.01,10796,2025-01-13 19:47:00,Win,10937,1.0,6.0,2025-01-13 23:11:00
10800,2659.029,2653.029,2665.029,market,buy,6.0,6.0,0.16,0.01,10800,2025-01-13 19:51:00,Win,10937,1.0,6.0,2025-01-13 23:11:00
10814,2659.051,2653.051,2665.051,market,buy,6.0,6.0,0.16,0.01,10814,2025-01-13 20:05:00,Win,10937,1.0,6.0,2025-01-13 23:11:00
10808,2659.148,2653.148,2665.148,market,buy,6.0,6.0,0.16,0.01,10808,2025-01-13 19:59:00,Win,10938,1.0,6.0,2025-01-13 23:12:00
10738,2660.102,2654.102,2666.102,market,buy,6.0,6.0,0.16,0.01,10738,2025-01-13 18:49:00,Win,10956,1.0,6.0,2025-01-13 23:30:00
10879,2660.968,2654.968,2666.968,market,buy,6.0,6.0,0.16,0.01,10879,2025-01-13 21:10:00,Win,10960,1.0,6.0,2025-01-13 23:34:00
10886,2661.529,2655.529,2667.529,market,buy,6.0,6.0,0.16,0.01,10886,2025-01-13 21:17:00,Win,10960,1.0,6.0,2025-01-13 23:34:00
10888,2661.614,2655.614,2667.614,market,buy,6.0,6.0,0.16,0.01,10888,2025-01-13 21:19:00,Win,10960,1.0,6.0,2025-01-13 23:34:00
10889,2661.506,2655.506,2667.506,market,buy,6.0,6.0,0.16,0.01,10889,2025-01-13 21:20:00,Win,10960,1.0,6.0,2025-01-13 23:34:00
10891,2661.574,2655.574,2667.574,market,buy,6.0,6.0,0.16,0.01,10891,2025-01-13 21:22:00,Win,10960,1.0,6.0,2025-01-13 23:34:00
10894,2661.57,2655.57,2667.57,market,buy,6.0,6.0,0.16,0.01,10894,2025-01-13 21:25:00,Win,10960,1.0,6.0,2025-01-13 23:34:00
10887,2661.692,2655.692,2667.692,market,buy,6.0,6.0,0.16,0.01,10887,2025-01-13 21:18:00,Win,10971,1.0,6.0,2025-01-13 23:45:00
10890,2661.724,2655.724,2667.724,market,buy,6.0,6.0,0.16,0.01,10890,2025-01-13 21:21:00,Win,10971,1.0,6.0,2025-01-13 23:45:00
